[2024-04-30 11:27:13.823 - INFO] o.h.validator.internal.util.Version      :HV000001: Hibernate Validator 8.0.0.Final
[2024-04-30 11:27:46.147 - INFO] com.alibaba.nacos.client.naming          :init new ips(1) service: DEFAULT_GROUP@@liyu-live-im-router-provider -> [{"ip":"10.96.54.43","port":9078,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@liyu-live-im-router-provider","metadata":{"dubbo.metadata-service.url-params":"{\"prefer.serialization\":\"fastjson2,hessian2\",\"version\":\"1.0.0\",\"dubbo\":\"2.0.2\",\"release\":\"3.2.0-beta.3\",\"side\":\"provider\",\"port\":\"9078\",\"protocol\":\"dubbo\"}","dubbo.endpoints":"[{\"port\":9078,\"protocol\":\"dubbo\"}]","dubbo.metadata.revision":"5feaef319c68ca13ff2527ad6e803c20","dubbo.metadata.storage-type":"local","timestamp":"1714447605645"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:46.148 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@providers:org.liyu.live.im.core.server.interfaces.rpc.IRouterHandlerRpc:: -> [{"ip":"192.168.222.1","port":9099,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.im.core.server.interfaces.rpc.IRouterHandlerRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"batchSendMsg,sendMsg","deprecated":"false","dubbo":"2.0.2","pid":"38768","interface":"org.liyu.live.im.core.server.interfaces.rpc.IRouterHandlerRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.im.core.server.interfaces.rpc.IRouterHandlerRpc","protocol":"dubbo","application":"liyu-live-im-core-server","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714447603607"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:46.148 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@liyu-live-living-provider -> [{"ip":"10.96.54.43","port":9089,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@liyu-live-living-provider","metadata":{"dubbo.metadata-service.url-params":"{\"prefer.serialization\":\"fastjson2,hessian2\",\"version\":\"1.0.0\",\"dubbo\":\"2.0.2\",\"release\":\"3.2.0-beta.3\",\"side\":\"provider\",\"port\":\"9089\",\"protocol\":\"dubbo\"}","dubbo.endpoints":"[{\"port\":9089,\"protocol\":\"dubbo\"}]","dubbo.metadata.revision":"8adbae37f3219cfaa69dd05672def4cf","dubbo.metadata.storage-type":"local","timestamp":"1714447619944"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:46.149 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@providers:org.liyu.live.im.router.interfaces.rpc.ImRouterRpc:: -> [{"ip":"10.96.54.43","port":9078,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.im.router.interfaces.rpc.ImRouterRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"batchSendMsg,sendMsg","deprecated":"false","dubbo":"2.0.2","pid":"26764","interface":"org.liyu.live.im.router.interfaces.rpc.ImRouterRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.im.router.interfaces.rpc.ImRouterRpc","protocol":"dubbo","application":"liyu-live-im-router-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714447605645"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:46.150 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@liyu-live-im-router-provider -> [{"ip":"10.96.54.43","port":9078,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@liyu-live-im-router-provider","metadata":{"dubbo.metadata-service.url-params":"{\"prefer.serialization\":\"fastjson2,hessian2\",\"version\":\"1.0.0\",\"dubbo\":\"2.0.2\",\"release\":\"3.2.0-beta.3\",\"side\":\"provider\",\"port\":\"9078\",\"protocol\":\"dubbo\"}","dubbo.endpoints":"[{\"port\":9078,\"protocol\":\"dubbo\"}]","dubbo.metadata.revision":"5feaef319c68ca13ff2527ad6e803c20","dubbo.metadata.storage-type":"local","timestamp":"1714447605645"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:46.148 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IRedPacketConfigRpc:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IRedPacketConfigRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"addOne,prepareRedPacket,queryByAnchorId,receiveRedPacket,startRedPacket,updateById","deprecated":"false","dubbo":"2.0.2","pid":"35488","interface":"org.liyu.live.gift.interfaces.IRedPacketConfigRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.IRedPacketConfigRpc","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714447648933"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:46.148 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@providers:org.liyu.live.user.interfaces.IUserRpc:: -> [{"ip":"10.96.54.43","port":9090,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.user.interfaces.IUserRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"batchQueryUserInfo,getByUserId,insertOne,updateUserInfo","deprecated":"false","dubbo":"2.0.2","pid":"11876","interface":"org.liyu.live.user.interfaces.IUserRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.user.interfaces.IUserRpc","protocol":"dubbo","application":"liyu-live-user-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714447614222"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:46.149 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuStockInfoRPC:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuStockInfoRPC::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"dcrStockNumBySkuId,decrStockNumBySkuIdV2,prepareStockInfo,queryStockNum,syncStockNumToMySQL","deprecated":"false","dubbo":"2.0.2","pid":"35488","interface":"org.liyu.live.gift.interfaces.ISkuStockInfoRPC","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.ISkuStockInfoRPC","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714447648680"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:46.156 - INFO] com.alibaba.nacos.client.naming          :init new ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.msg.interfaces.ISmsRpc:: -> [{"ip":"10.96.54.43","port":9093,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.msg.interfaces.ISmsRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"checkLoginCode,sendLoginCode","deprecated":"false","dubbo":"2.0.2","pid":"25808","interface":"org.liyu.live.msg.interfaces.ISmsRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.msg.interfaces.ISmsRpc","protocol":"dubbo","application":"liyu-live-msg-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714447628223"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:46.156 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@providers:org.liyu.live.msg.interfaces.ISmsRpc:: -> [{"ip":"10.96.54.43","port":9093,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.msg.interfaces.ISmsRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"checkLoginCode,sendLoginCode","deprecated":"false","dubbo":"2.0.2","pid":"25808","interface":"org.liyu.live.msg.interfaces.ISmsRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.msg.interfaces.ISmsRpc","protocol":"dubbo","application":"liyu-live-msg-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714447628223"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:46.269 - INFO] a.c.n.d.GatewayLocatorHeartBeatPublisher :Start nacos gateway locator heartBeat task scheduler.
[2024-04-30 11:27:46.284 - INFO] o.a.d.c.deploy.DefaultModuleDeployer     : [DUBBO] Dubbo Module[1.1.1] is starting., dubbo version: 3.2.0-beta.3, current host: 10.96.54.43
[2024-04-30 11:27:46.284 - INFO] o.a.d.c.d.DefaultApplicationDeployer     : [DUBBO] Dubbo Application[1.1](liyu-live-gateway) is starting., dubbo version: 3.2.0-beta.3, current host: 10.96.54.43
[2024-04-30 11:27:46.285 - INFO] o.a.d.c.deploy.DefaultModuleDeployer     : [DUBBO] Dubbo Module[1.1.0] is starting., dubbo version: 3.2.0-beta.3, current host: 10.96.54.43
[2024-04-30 11:27:46.285 - INFO] o.a.d.c.deploy.DefaultModuleDeployer     : [DUBBO] Dubbo Module[1.1.0] has started., dubbo version: 3.2.0-beta.3, current host: 10.96.54.43
[2024-04-30 11:27:46.323 - INFO] o.a.d.qos.protocol.QosProtocolWrapper    : [DUBBO] qos won't be started because it is disabled. Please check dubbo.application.qos.enable is configured either in system property, dubbo.properties or XML/spring-boot configuration., dubbo version: 3.2.0-beta.3, current host: 10.96.54.43
[2024-04-30 11:27:46.351 - INFO] c.a.n.client.env.SearchableProperties    :properties search order:PROPERTIES->JVM->ENV->DEFAULT_SETTING
[2024-04-30 11:27:46.351 - INFO] com.alibaba.nacos.client.naming          :initializer namespace from System Property : null
[2024-04-30 11:27:46.351 - INFO] com.alibaba.nacos.client.naming          :initializer namespace from System Environment :null
[2024-04-30 11:27:46.351 - INFO] com.alibaba.nacos.client.naming          :initializer namespace from System Property :liyu-live-test
[2024-04-30 11:27:46.640 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7092
[2024-04-30 11:27:46.641 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7092
[2024-04-30 11:27:46.644 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7100
[2024-04-30 11:27:46.644 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7100
[2024-04-30 11:27:46.646 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7101
[2024-04-30 11:27:46.647 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7101
[2024-04-30 11:27:46.649 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7103
[2024-04-30 11:27:46.650 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7103
[2024-04-30 11:27:46.651 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7099
[2024-04-30 11:27:46.652 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7099
[2024-04-30 11:27:46.653 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7102
[2024-04-30 11:27:46.654 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7102
[2024-04-30 11:27:46.656 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7098
[2024-04-30 11:27:46.656 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7098
[2024-04-30 11:27:46.659 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7097
[2024-04-30 11:27:46.659 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7097
[2024-04-30 11:27:46.661 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7104
[2024-04-30 11:27:46.661 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7104
[2024-04-30 11:27:46.663 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7096
[2024-04-30 11:27:46.663 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7096
[2024-04-30 11:27:46.665 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7105
[2024-04-30 11:27:46.665 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7105
[2024-04-30 11:27:46.667 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7094
[2024-04-30 11:27:46.667 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7094
[2024-04-30 11:27:46.669 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7106
[2024-04-30 11:27:46.669 - INFO] com.alibaba.nacos.client.naming          :new ips(1) service: DEFAULT_GROUP@@liyu-live-gateway -> [{"ip":"10.96.54.43","port":80,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@liyu-live-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:46.670 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@liyu-live-gateway -> [{"ip":"10.96.54.43","port":80,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@liyu-live-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:46.671 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7106
[2024-04-30 11:27:46.672 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7093
[2024-04-30 11:27:46.672 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7093
[2024-04-30 11:27:46.675 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7095
[2024-04-30 11:27:46.675 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7095
[2024-04-30 11:27:46.679 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7107
[2024-04-30 11:27:46.679 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7107
[2024-04-30 11:27:46.694 - INFO] c.a.n.p.a.s.c.ClientAuthPluginManager    :[ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
[2024-04-30 11:27:46.694 - INFO] c.a.n.p.a.s.c.ClientAuthPluginManager    :[ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
